
---------- Begin Simulation Statistics ----------
simSeconds                                   5.614754                       # Number of seconds simulated (Second)
simTicks                                 5614753599312                       # Number of ticks simulated (Tick)
finalTick                                5614753599312                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 246262.34                       # Real time elapsed on the host (Second)
hostTickRate                                 22799887                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     804276                       # Number of bytes of host memory used (Byte)
simInsts                                  19694379405                       # Number of instructions simulated (Count)
simOps                                    31154910286                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    79973                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     126511                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                      19632005594                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.996833                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.003177                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     35695008706                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      615                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    34479297287                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               11428903                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           4540099016                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        6837810125                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 327                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         19631847341                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.756294                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.083322                       # Number of insts issued each cycle (Count)
system.l3cache.prefetcher.pfUsefulSpanPage         7497                       # number of prefetches that is useful and crossed the page (Count)
system.l3cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 5614753599312                       # Cumulative time (in ticks) in various power states (Tick)
system.l3cache.tags.tagsInUse            126957.632273                       # Average ticks per tags in use ((Tick/Count))
system.l3cache.tags.totalRefs              1208058992                       # Total number of references to valid blocks. (Count)
system.l3cache.tags.sampledRefs                529994                       # Sample count of references to valid blocks. (Count)
system.l3cache.tags.avgRefs               2279.382393                       # Average number of references to valid blocks. ((Count/Count))
system.l3cache.tags.warmupTick                  74074                       # The tick when the warmup percentage was hit. (Tick)
system.l3cache.tags.occupancies::cpu.inst   124.475205                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.data 16680.071778                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.dcache.prefetcher 12734.093679                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l2cache.prefetcher 35216.387094                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l3cache.prefetcher 62202.604517                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.avgOccs::cpu.inst        0.000950                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.data        0.127259                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.dcache.prefetcher     0.097153                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l2cache.prefetcher     0.268680                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l3cache.prefetcher     0.474568                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::total           0.968610                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.occupanciesTaskId::1022       124358                       # Occupied blocks per task id (Count)
system.l3cache.tags.occupanciesTaskId::1024         6714                       # Occupied blocks per task id (Count)
system.l3cache.tags.ageTaskId_1022::0             257                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::2              69                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::3               7                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::4          124025                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::0              56                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::2               7                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::3               1                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::4            6650                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ratioOccsTaskId::1022     0.948776                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.ratioOccsTaskId::1024     0.051224                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.tagAccesses           19326845850                       # Number of tag accesses (Count)
system.l3cache.tags.dataAccesses          19326845850                       # Number of data accesses (Count)
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 5614753599312                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.bytesRead::cpu.inst             46464                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::cpu.data           3078016                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::cpu.dcache.prefetcher      3081920                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l2cache.prefetcher      7659200                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l3cache.prefetcher     20054080                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::total             33919680                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::cpu.inst         46464                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::total            46464                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.bytesWritten::writebacks     22508288                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.bytesWritten::total          22508288                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.numReads::cpu.inst                726                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::cpu.data              48094                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::cpu.dcache.prefetcher        48155                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l2cache.prefetcher       119675                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l3cache.prefetcher       313345                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::total                529995                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numWrites::writebacks          351692                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.numWrites::total               351692                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.bwRead::cpu.inst                 8275                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::cpu.data               548201                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::cpu.dcache.prefetcher       548897                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l2cache.prefetcher      1364120                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l3cache.prefetcher      3571676                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::total                 6041170                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::cpu.inst             8275                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::total                8275                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwWrite::writebacks           4008776                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwWrite::total                4008776                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::writebacks           4008776                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.inst                8275                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.data              548201                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.dcache.prefetcher       548897                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l2cache.prefetcher      1364120                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l3cache.prefetcher      3571676                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::total               10049946                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 5614753599312                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp              484523                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        351692                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             47063                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              45471                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             45471                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq         484524                       # Transaction distribution (Count)
system.membus.pktCount_system.l3cache.mem_side_port::system.mem_ctrl.port      1458744                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3cache.mem_side_port::total      1458744                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 1458744                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3cache.mem_side_port::system.mem_ctrl.port     56427904                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3cache.mem_side_port::total     56427904                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 56427904                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             691888                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
